,REC_CREATE_TIME,REC_CREATOR,REC_REVISE_TIME,REC_REVISOR,ARCHIVE_FLAG,WORKSHEET_NO,WHOLE_BACKLOG_CODE,UNIT_CODE,SG_SIGN,SG_STD,LACK_WT,OUT_THICK,OUT_WIDTH,EPST,NEST,BEGIN_TIME,FINISH_TIME,NLST,LPST,ORDER_NO,STATUS
143,,,,,,G16A595A01-1,IA,Z101,SKF3,SKF D33-1 B10001,100.000000,50.000,0.000,20161026005630,20161027005830,20161029061707,20161029070826,20161111212830,20161125173249,G16A595A01,21
144,,,,,,G16A580B01-1,IA,Z101,SUJ2S2T,EJX558-2013-01,50.000000,50.000,0.000,20161026002815,20161027005830,20161029070826,20161029073405,20161109023152,20161125203313,G16A580B01,21
145,,,,,,G16A580D01-1,IA,Z101,100Cr6,XCJS-274-2008-01,100.000000,50.000,0.000,20161026005630,20161027005830,20161029073405,20161029082524,20161111074242,20161125180703,G16A580D01,21
146,,,,,,G16A582B01-1,IA,Z101,100Cr6,S130000,100.000000,50.000,0.000,20161026005630,20161027005830,20161029082524,20161029091642,20161111060948,20161125173249,G16A582B01,21
147,,,,,,G16A319E03-1,IA,Z101,SUJ2S1,JX495-2006-01,2.780000,50.000,0.000,20161026000134,20161027005830,20161029091642,20161029091808,20161107122838,20161125234914,G16A319E03,21
148,,,,,,G16A247A05-1,IA,Z101,SKF3,SKF D33-1 B10001,50.000000,50.000,0.000,20161026002815,20161027005830,20161029091808,20161029094347,20161109014525,20161125204624,G16A247A05,21
149,,,,,,G16A377A01-1,IA,Z101,SUJ2S2T,EJX558-2013-01,100.000000,50.000,0.000,20161026005630,20161027005830,20161029094347,20161029103506,20161111025014,20161125170626,G16A377A01,21
150,,,,,,G16A377C01-1,IA,Z101,100Cr6,JXT030-2014-01,100.000000,50.000,0.000,20161026005630,20161027005830,20161029103506,20161029112624,20161111160830,20161125180703,G16A377C01,21
151,,,,,,G16A377C01-2,IA,Z101,100Cr6,JXT030-2014-01,100.000000,50.000,0.000,20161026005630,20161027005830,20161029112624,20161029121743,20161111175510,20161125180703,G16A377C01,21
152,,,,,,G16A891A03-1,IA,Z101,ZF7B,XCJS-299-2008-01,15.000000,50.000,0.000,20161026000828,20161026005830,20161029121743,20161029122525,20161026061819,20161125230907,G16A891A03,21
153,,,,,,G16A800A01-1,IA,Z101,20MnCr5-5,JX2678-2016-02,10.000000,50.000,0.000,20161026000539,20161026005830,20161029122525,20161029123033,20161026035838,20161125232754,G16A800A01,21
154,,,,,,G16A800C01-1,IA,Z101,20MnCr5-2,JX2656-2016-02,0.732000,50.000,0.000,20161026000024,20161026005830,20161029123033,20161029123055,20161026013616,20161125235739,G16A800C01,21
155,,,,,,G16A800C01-2,IA,Z101,20MnCr5-2,JX2656-2016-02,26.268000,50.000,0.000,20161026000000,20161026000000,20161029123055,20161029124424,20161026003750,20161125223541,G16A800C01,12
156,,,,,,G16A823A01-1,IA,Z101,55,JX2420-2015-01,50.000000,50.000,0.000,20161026002815,20161026005830,20161029124424,20161029131003,20161026044539,20161125231301,G16A823A01,21
157,,,,,,G16A578C02-1,IA,Z101,20CrMoH part3,JX2598-2015-01,20.000000,50.000,0.000,20161026001118,20161026005830,20161029131003,20161029132019,20161026111006,20161125224924,G16A578C02,21
158,,,,,,GW64076A01-1,IA,Z101,SAE8620H,XCJS-864-2016-01,80.000000,50.000,0.000,20161026004512,20161026005830,20161029132019,20161029140122,20161028053525,20161125194314,GW64076A01,21
159,,,,,,L161235A01-1,IA,Z101,42CrMoS4HHQT,JX2833-2016-01,25.000000,52.000,0.000,20161026001407,20161026005830,20161029140122,20161029141412,20161113082315,20161125131806,L161235A01,21
160,,,,,,GW64040D01-1,IA,Z101,AISI4140/42QT,XCJS-649-2014-03,20.000000,50.800,0.000,20161026001118,20161026005830,20161029141412,20161029142427,20161110062312,20161125163802,GW64040D01,21
161,,,,,,GW64042D08-1,IA,Z101,AISI4140/42QT,XCJS-648-2015-04,40.000000,50.800,0.000,20161026002236,20161026005830,20161029142427,20161029144459,20161115110726,20161125082255,GW64042D08,21
162,,,,,,GW64042F04-1,IA,Z101,AISI4340QT,XCJS-650-2016-03,20.000000,50.800,0.000,20161026001118,20161026005830,20161029144459,20161029145514,20161111015900,20161125161127,GW64042F04,21
163,,,,,,G16A377C02-1,IA,Z101,100Cr6,JXT030-2014-01,100.000000,50.000,0.000,20161026005630,20161027005830,20161029145514,20161029154633,20161111194150,20161125180703,G16A377C02,21
164,,,,,,G16A377C02-2,IA,Z101,100Cr6,JXT030-2014-01,45.000000,50.000,0.000,20161026002525,20161027005830,20161029154633,20161029160938,20161108152408,20161125212110,G16A377C02,21
165,,,,,,G169860A01-1,IA,Z101,S55CG,TES SC 0554HE,7.116000,49.500,0.000,20161026000401,20161027005830,20161029160938,20161029161317,20161107123549,20161125233709,G169860A01,21
166,,,,,,G169438A01-1,IA,Z101,S55CG,TES SC 0554HE,7.450000,49.500,0.000,20161026000412,20161027005830,20161029161317,20161029161707,20161107123725,20161125233605,G169438A01,21
167,,,,,,G16A228B06-1,IA,Z101,SKF3,SKF D33-1 B10001,50.000000,50.000,0.000,20161026002815,20161027005830,20161029161707,20161029164246,20161108200630,20161125204624,G16A228B06,21
168,,,,,,G16A212A02-1,IA,Z101,100Cr6,S130000-2014,27.000000,50.000,0.000,20161026001515,20161027005830,20161029164246,20161029165637,20161107224234,20161125222442,G16A212A02,21
169,,,,,,G16A455K01-1,IA,Z101,C&U31-S,JX1413-2012-01,21.132000,50.000,0.000,20161026001156,20161027005830,20161029165637,20161029170728,20161027013751,20161125234711,G16A455K01,21
170,,,,,,G16A455K01-2,IA,Z101,C&U31-S,JX1413-2012-01,93.372000,50.000,0.000,20161026000000,20161026000000,20161029170728,20161029175523,20161026014936,20161125230324,G16A455K01,12
171,,,,,,G16A493A01-1,IA,Z101,GCr15-KY,JX2761-2016-01,35.000000,50.000,0.000,20161026001946,20161027005830,20161029175523,20161029181320,20161108091944,20161125214429,G16A493A01,21
172,,,,,,G16A406E01-1,IA,Z101,S55C-GB,EJX561-2013-01,60.000000,53.000,0.000,20161026003354,20161027005830,20161029181320,20161029184407,20161109062052,20161125204807,G16A406E01,21
173,,,,,,G16A381E01-1,IA,Z101,SUJ2S2T,EJX558-2013-01,50.000000,50.000,0.000,20161026002815,20161027005830,20161029184407,20161029190947,20161108182643,20161125203313,G16A381E01,21
174,,,,,,G16A381F02-1,IA,Z101,100Cr6,XCJS-274-2008-01,50.000000,50.000,0.000,20161026002815,20161027005830,20161029190947,20161029193526,20161108173323,20161125210331,G16A381F02,21
175,,,,,,G16A385A03-1,IA,Z101,S55C,JX1573-2012-01,60.000000,50.000,0.000,20161026003354,20161027005830,20161029193526,20161029200613,20161109122445,20161125195926,G16A385A03,21
176,,,,,,G16A388A01-1,IA,Z101,S55CG,TES SC 0554HE,100.000000,49.500,0.000,20161026005630,20161027005830,20161029200613,20161029205732,20161109222524,20161125183903,G16A388A01,21
177,,,,,,G16A388A01-2,IA,Z101,S55CG,TES SC 0554HE,100.000000,49.500,0.000,20161026005630,20161027005830,20161029205732,20161029214850,20161109225845,20161125183903,G16A388A01,21
178,,,,,,G16A388A01-3,IA,Z101,S55CG,TES SC 0554HE,100.000000,49.500,0.000,20161026005630,20161027005830,20161029214850,20161029224009,20161109233207,20161125183903,G16A388A01,21
179,,,,,,G16A388A01-4,IA,Z101,S55CG,TES SC 0554HE,25.696000,49.500,0.000,20161026001431,20161027005830,20161029224009,20161029225320,20161107213407,20161125223731,G16A388A01,21
180,,,,,,G16A455E03-1,IA,Z101,C&U1-T,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161027005830,20161029225320,20161029234439,20161030000254,20161125225923,G16A455E03,21
181,,,,,,G16A455E03-2,IA,Z101,C&U1-T,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161027005830,20161029234439,20161030003557,20161030010330,20161125225923,G16A455E03,21
182,,,,,,G16A455E03-3,IA,Z101,C&U1-T,JX498-2012-02,100.000000,50.000,0.000,20161026005630,20161027005830,20161030003557,20161030012716,20161030020407,20161125225923,G16A455E03,21
183,,,,,,G16A798B04-1,IA,Z101,20CrMoH,JX2569-2015-01,25.000000,75.000,0.000,20161026001407,20161026005830,20161030012716,20161030014005,20161026063112,20161125234450,G16A798B04,21
184,,,,,,G16A615A01-1,IA,Z101,20MnCr5,JX519-2009-04,25.000000,75.000,0.000,20161026001407,20161026005830,20161030014005,20161030015255,20161026141557,20161125223512,G16A615A01,21
185,,,,,,G16A891A02-1,IA,Z101,ZF7B,XCJS-299-2008-01,15.000000,75.000,0.000,20161026000828,20161026005830,20161030015255,20161030020037,20161026063215,20161125230907,G16A891A02,21
186,,,,,,G16A933A02-1,IA,Z101,C70S6BY,JX1933-2015-02,9.000000,75.000,0.000,20161026000505,20161026005830,20161030020037,20161030020514,20161026041808,20161125232246,G16A933A02,21
187,,,,,,G16A820A05-1,IA,Z101,12Cr1MoV,JX1304-2011-01,1.318000,75.000,0.000,20161026000044,20161026005830,20161030020514,20161030020555,20161026043626,20161125235912,G16A820A05,21
188,,,,,,G16A820A06-1,IA,Z101,12Cr1MoV,JX1304-2011-01,1.636000,75.000,0.000,20161026000055,20161026005830,20161030020555,20161030020645,20161026043803,20161125235900,G16A820A06,21
189,,,,,,G16A518A01-1,IA,Z101,DFS5218SH2,JX1672-2013-02,0.442000,75.000,0.000,20161026000014,20161026005830,20161030020645,20161030020659,20161026013449,20161125235830,G16A518A01,21
190,,,,,,GW64086A06-1,IA,Z101,SKF3,XCJS-586-2013-01,50.000000,75.000,0.000,20161026002815,20161027005830,20161030032356,20161030034936,20161108223244,20161125204624,GW64086A06,21
191,,,,,,GW63831A08-1,IA,Z101,100Cr6,S130000,40.000000,75.000,0.000,20161026002236,20161027005830,20161030034936,20161030041007,20161108125201,20161125212507,GW63831A08,21
192,,,,,,GW63942A05-1,IA,Z101,100Cr6,S130000,30.000000,75.000,0.000,20161026001657,20161027005830,20161030041007,20161030042531,20161108013429,20161125220350,GW63942A05,21
193,,,,,,G16A381A08-1,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,75.000,0.000,20161026005630,20161027005830,20161030042531,20161030051649,20161029105501,20161125225923,G16A381A08,21
194,,,,,,G16A381A08-2,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,75.000,0.000,20161026005630,20161027005830,20161030051649,20161030060808,20161029095425,20161125225923,G16A381A08,21
195,,,,,,G16A995C01-1,IA,Z101,SAE8620H(S),JX129-2001-01,50.000000,75.000,0.000,20161026002815,20161026005830,20161030061753,20161030064332,20161026101106,20161125232941,G16A995C01,21
196,,,,,,G16A285A04-1,IA,Z101,20MnCrS5-2,JX1862-2016-03,30.000000,75.000,0.000,20161026001657,20161026005830,20161030064332,20161030065856,20161026170808,20161125221814,G16A285A04,21
197,,,,,,G16A217A02-1,IA,Z101,SAE8620H,JX483-2008-02,3.524000,75.000,0.000,20161026000000,20161026000000,20161030072435,20161030072624,20161026000104,20161125235751,G16A217A02,12
198,,,,,,G16A470B06-1,IA,Z101,20CrMoH,JX2569-2015-01,100.000000,75.000,0.000,20161026000000,20161026000000,20161030072624,20161030081742,20161026024248,20161125225923,G16A470B06,12
199,,,,,,G16A470B06-2,IA,Z101,20CrMoH,JX2569-2015-01,15.000000,75.000,0.000,20161026000000,20161026000000,20161030081742,20161030082524,20161026001702,20161125235054,G16A470B06,12
200,,,,,,G16A337A07-1,IA,Z101,GCr15,GB/T18254-2002,50.000000,75.000,0.000,20161026002815,20161027005830,20161030082524,20161030085103,20161027095038,20161125232941,G16A337A07,21
201,,,,,,G16A455I08-1,IA,Z101,C&U3,JX704-2012-02,30.000000,75.000,0.000,20161026001657,20161027005830,20161030085103,20161030090627,20161108073649,20161125220350,G16A455I08,21
202,,,,,,G16A455D10-1,IA,Z101,C&U1,JX498-2012-02,50.000000,75.000,0.000,20161026002815,20161027005830,20161030090627,20161030093206,20161027061830,20161125232941,G16A455D10,21
203,,,,,,G16A455F10-1,IA,Z101,C&U2,JX114-2012-04,100.000000,75.000,0.000,20161026005630,20161027005830,20161030093206,20161030102325,20161030183312,20161125213923,G16A455F10,21
204,,,,,,G16A798C08-1,IA,Z101,SAE8620H,JX483-2008-02,20.000000,65.000,0.000,20161026001118,20161026005830,20161030102325,20161030103341,20161026050459,20161125234752,G16A798C08,21
205,,,,,,G16A800B01-1,IA,Z101,20MnCr5-X,JX2813-2016-01,70.000000,65.000,0.000,20161026003933,20161026005830,20161030103341,20161030110936,20161028022923,20161125201520,G16A800B01,21
206,,,,,,G16A779A01-1,IA,Z101,S55CR,JX1228-2014-03,100.000000,65.000,0.000,20161026005630,20161027005830,20161030115039,20161030124157,20161110232634,20161125183903,G16A779A01,21
207,,,,,,G16A779A01-2,IA,Z101,S55CR,JX1228-2014-03,100.000000,65.000,0.000,20161026005630,20161027005830,20161030124157,20161030133316,20161110150611,20161125183903,G16A779A01,21
208,,,,,,G16A626K02-1,IA,Z101,SAE1055,JX383-2005-01,0.864000,65.000,0.000,20161026000029,20161027005830,20161030133316,20161030133342,20161107123149,20161125235657,G16A626K02,21
209,,,,,,G16A580C02-1,IA,Z101,Grade 3,11H 1551 025,50.000000,65.000,0.000,20161026002815,20161027005830,20161030133342,20161030135922,20161109045807,20161125204624,G16A580C02,21
210,,,,,,G16A583A03-1,IA,Z101,GCr15,Q/320281PA12-2011,55.088000,65.000,0.000,20161026003107,20161027005830,20161030135922,20161030142738,20161027115923,20161125232636,G16A583A03,21
211,,,,,,G16A995A02-1,IA,Z101,SAE1055,JX383-2005-01,100.000000,65.000,0.000,20161026005630,20161027005830,20161030142738,20161030151856,20161112213707,20161125180703,G16A995A02,21
212,,,,,,G16A995A02-2,IA,Z101,SAE1055,JX383-2005-01,100.000000,65.000,0.000,20161026005630,20161027005830,20161030151856,20161030161015,20161112232347,20161125180703,G16A995A02,21
213,,,,,,GW63942A03-1,IA,Z101,100Cr6,S130000,20.000000,65.000,0.000,20161026001118,20161027005830,20161030161015,20161030162031,20161107173354,20161125224233,GW63942A03,21
214,,,,,,G16A321A05-1,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,65.000,0.000,20161026005630,20161027005830,20161030162031,20161030171149,20161028013952,20161125225923,G16A321A05,21
215,,,,,,G16A321A05-2,IA,Z101,GCr15,XCJS-451-2011-01,55.150000,65.000,0.000,20161026003109,20161027005830,20161030171149,20161030174007,20161027123244,20161125232634,G16A321A05,21
216,,,,,,L161287F02-1,IA,Z101,XC45,JX337-2013-05,100.000000,65.600,0.000,20161026005630,20161026005830,20161030174007,20161030183126,20161108084339,20161125073246,L161287F02,21
217,,,,,,GW63987A02-1,IA,Z101,ZF7B,XCJS-299-2008-01,34.000000,65.000,0.000,20161026001912,20161026005830,20161030183637,20161030185404,20161026195220,20161125220440,GW63987A02,21
218,,,,,,G16A282B01-1,IA,Z101,TL1438,JX665-2008-01,25.476000,65.000,0.000,20161026001423,20161026005830,20161030185404,20161030190708,20161026132832,20161125225014,G16A282B01,21
219,,,,,,G16A285A03-1,IA,Z101,20MnCrS5-2,JX1862-2016-03,20.000000,65.000,0.000,20161026001118,20161026005830,20161030190708,20161030191724,20161026101421,20161125225209,G16A285A03,21
220,,,,,,G16A381A06-1,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,65.000,0.000,20161026005630,20161027005830,20161030191724,20161030200842,20161029135650,20161125225923,G16A381A06,21
221,,,,,,G16A381A06-2,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,65.000,0.000,20161026005630,20161027005830,20161030200842,20161030210001,20161029125614,20161125225923,G16A381A06,21
222,,,,,,G16A381A06-3,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,65.000,0.000,20161026005630,20161027005830,20161030210001,20161030215120,20161029115538,20161125225923,G16A381A06,21
223,,,,,,G16A381B06-1,IA,Z101,GCr15,XCJS-453-2011-01,100.000000,65.000,0.000,20161026005630,20161027005830,20161030215120,20161030224238,20161030060632,20161125225923,G16A381B06,21
224,,,,,,G16A368A01-1,IA,Z101,SKF3,SKF D33-1 B10001,100.000000,65.000,0.000,20161026005630,20161027005830,20161030224238,20161030233357,20161111043654,20161125173249,G16A368A01,21
225,,,,,,G16A368A01-2,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,65.000,0.000,20161026001118,20161027005830,20161030233357,20161030234413,20161107161934,20161125224233,G16A368A01,21
226,,,,,,G16A247A03-1,IA,Z101,SKF3,SKF D33-1 B10001,20.000000,65.000,0.000,20161026001118,20161027005830,20161030234413,20161030235428,20161107152350,20161125224233,G16A247A03,21
227,,,,,,G16A212A08-1,IA,Z101,100Cr6,S130000-2014,27.000000,65.000,0.000,20161026001515,20161027005830,20161030235428,20161031000819,20161107231122,20161125222442,G16A212A08,21
228,,,,,,G16A455K04-1,IA,Z101,C&U31-S,JX1413-2012-01,6.020000,65.000,0.000,20161026000324,20161027005830,20161031000819,20161031001125,20161027010010,20161125235621,G16A455K04,21
229,,,,,,G16A455L02-1,IA,Z101,C56E2,S130107,100.000000,65.000,0.000,20161026005630,20161027005830,20161031001125,20161031010243,20161110032538,20161125183903,G16A455L02,21
230,,,,,,G16A455L02-2,IA,Z101,C56E2,S130107,40.000000,65.000,0.000,20161026002236,20161027005830,20161031010243,20161031012315,20161108102910,20161125215137,G16A455L02,21
231,,,,,,G16A680F06-1,IA,Z101,XC45,JX337-2013-05,100.000000,55.000,0.000,20161026005630,20161026005830,20161031012315,20161031021434,20161105074220,20161125180703,G16A680F06,21
232,,,,,,G16A680F06-2,IA,Z101,XC45,JX337-2013-05,100.000000,55.000,0.000,20161026005630,20161026005830,20161031021434,20161031030552,20161105092900,20161125180703,G16A680F06,21
233,,,,,,G16A680F06-3,IA,Z101,XC45,JX337-2013-05,50.000000,55.000,0.000,20161026002815,20161026005830,20161031030552,20161031033131,20161027135535,20161125210331,G16A680F06,21
234,,,,,,G16A680L03-1,IA,Z101,QS 1927 S0,JX1366-2012-02,100.000000,55.000,0.000,20161026005630,20161026005830,20161031033131,20161031042250,20161105124834,20161125182049,G16A680L03,21
235,,,,,,G16A465H01-1,IA,Z101,TL4227,JX673-2008-01,80.000000,80.000,0.000,20161026012353,20161028033326,20161031042237,20161031050339,20161113200210,20161125192839,G16A465H01,21
236,,,,,,G16A680L03-2,IA,Z101,QS 1927 S0,JX1366-2012-02,50.000000,55.000,0.000,20161026002815,20161026005830,20161031042250,20161031044829,20161027154215,20161125211024,G16A680L03,21
237,,,,,,G16A602D01-1,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031044829,20161031053948,20161110071909,20161125183903,G16A602D01,21
238,,,,,,G16A602D01-2,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031053948,20161031063107,20161110064547,20161125183903,G16A602D01,21
239,,,,,,G16A602D01-3,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031063107,20161031072225,20161110061226,20161125183903,G16A602D01,21
240,,,,,,G16A602D01-4,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031072225,20161031081344,20161110053904,20161125183903,G16A602D01,21
241,,,,,,G16A602D01-5,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031081344,20161031090502,20161110050543,20161125183903,G16A602D01,21
242,,,,,,G16A602D01-6,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031090502,20161031095621,20161110043221,20161125183903,G16A602D01,21
243,,,,,,G16A631A01-1,IA,Z101,Grade 55LS,SKF D33-1 B10016A,87.364000,55.000,0.000,20161026004921,20161027005830,20161031095621,20161031104111,20161109203215,20161125182144,G16A631A01,21
244,,,,,,G16A594A01-1,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031104111,20161031113229,20161110100557,20161125183903,G16A594A01,21
245,,,,,,G16A594A01-2,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031113229,20161031122348,20161110093235,20161125183903,G16A594A01,21
246,,,,,,G16A594A01-3,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031122348,20161031131507,20161110085913,20161125183903,G16A594A01,21
247,,,,,,GW64058A05-1,IA,Z101,NBC2,XCJS-519-2013-02,100.000000,55.000,0.000,20161026005630,20161026005830,20161031131507,20161031140625,20161026160112,20161125225923,GW64058A05,21
248,,,,,,GW64058A05-2,IA,Z101,NBC2,XCJS-519-2013-02,50.000000,55.000,0.000,20161026002815,20161026005830,20161031140625,20161031143204,20161026104124,20161125232941,GW64058A05,21
249,,,,,,G16A596B01-1,IA,Z101,GCr15,GB/T18254-2002,60.000000,55.000,0.000,20161026003354,20161027005830,20161031143204,20161031150252,20161027145146,20161125232338,G16A596B01,21
250,,,,,,G16A574A01-1,IA,Z101,S55CR,JX1228-2014-03,10.000000,55.000,0.000,20161026000539,20161027005830,20161031150252,20161031150800,20161107124809,20161125232754,G16A574A01,21
251,,,,,,G16A579B04-1,IA,Z101,SKF3,SKF D33-1 B10001,100.000000,55.000,0.000,20161026005630,20161027005830,20161031150800,20161031155918,20161111092922,20161125173249,G16A579B04,21
252,,,,,,G16A582A01-1,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031155918,20161031165037,20161110132606,20161125183903,G16A582A01,21
253,,,,,,G16A582A01-2,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031165037,20161031174155,20161110125244,20161125183903,G16A582A01,21
254,,,,,,G16A582A01-3,IA,Z101,C56E2,S130107,100.000000,55.000,0.000,20161026005630,20161027005830,20161031174155,20161031183314,20161110121923,20161125183903,G16A582A01,21
255,,,,,,GW63823A03-1,IA,Z101,OBPL-2,XCJS-817-2015-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161031183314,20161031192433,20161028154821,20161125225923,GW63823A03,21
256,,,,,,GW63823A06-1,IA,Z101,OBPL-2,XCJS-817-2015-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161031192433,20161031201551,20161028164858,20161125225923,GW63823A06,21
257,,,,,,GW63831A06-1,IA,Z101,100Cr6,S130000,20.000000,55.000,0.000,20161026001118,20161027005830,20161031201551,20161031202607,20161107210347,20161125224233,GW63831A06,21
258,,,,,,G16B057A01-1,IA,Z101,GCr15,Q/320281PA12-2011,40.000000,55.000,0.000,20161026002236,20161027005830,20161031202607,20161031204638,20161027031742,20161125233545,G16B057A01,21
259,,,,,,G16B191A01-1,IA,Z101,C&U31-S,JX1413-2012-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161031204638,20161031213757,20161027223803,20161125225923,G16B191A01,21
260,,,,,,GW64042G02-1,IA,Z101,AISI8620H,XCJS-647-2014-03,20.000000,76.200,0.000,20161026002058,20161028024715,20161031212946,20161031214002,20161113192416,20161125225548,GW64042G02,21
261,,,,,,G16B191A01-2,IA,Z101,C&U31-S,JX1413-2012-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161031213757,20161031222916,20161027213727,20161125225923,G16B191A01,21
262,,,,,,GW64042G03-1,IA,Z101,AISI8620H,XCJS-647-2014-03,20.000000,120.650,0.000,20161026002058,20161028024715,20161031214510,20161031215525,20161113193057,20161125223934,GW64042G03,21
263,,,,,,G16B191A01-3,IA,Z101,C&U31-S,JX1413-2012-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161031222916,20161031232034,20161028044141,20161125225923,G16B191A01,21
264,,,,,,GW64080A01-1,IA,Z101,ETN-22UC,XCJS-668-2016-03,80.000000,63.500,0.000,20161026012353,20161028033326,20161031224644,20161031232747,20161113184750,20161125192839,GW64080A01,21
265,,,,,,G16B191A01-4,IA,Z101,C&U31-S,JX1413-2012-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161031232034,20161101001153,20161028074330,20161125225923,G16B191A01,21
266,,,,,,GW64080A02-1,IA,Z101,ETN-22UC,XCJS-668-2016-03,100.000000,76.200,0.000,20161026014452,20161028034849,20161101000342,20161101005501,20161114024231,20161125182049,GW64080A02,21
267,,,,,,G16B191A01-5,IA,Z101,C&U31-S,JX1413-2012-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161101001153,20161101010312,20161028084407,20161125225923,G16B191A01,21
268,,,,,,G16B191B01-1,IA,Z101,C&U31,JX886-2009-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161101010312,20161101015430,20161112054033,20161125173249,G16B191B01,21
269,,,,,,GW64080A03-1,IA,Z101,ETN-22UC,XCJS-668-2016-03,100.000000,76.200,0.000,20161026014452,20161028034849,20161101012040,20161101021159,20161114041525,20161125182049,GW64080A03,21
270,,,,,,G16B191B01-2,IA,Z101,C&U31,JX886-2009-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161101015430,20161101024549,20161112040739,20161125173249,G16B191B01,21
271,,,,,,GW64080A04-1,IA,Z101,ETN-22UC,XCJS-668-2016-03,100.000000,76.200,0.000,20161026014452,20161028034849,20161101023738,20161101032856,20161114010936,20161125182049,GW64080A04,21
272,,,,,,G16B191B01-3,IA,Z101,C&U31,JX886-2009-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161101024549,20161101033707,20161112023445,20161125173249,G16B191B01,21
273,,,,,,G16A496A01-1,IA,Z101,MS3007-2,JX1799-2013-01,91.188000,55.000,0.000,20161026005131,20161026005830,20161101033707,20161101042355,20161028175239,20161125190720,G16A496A01,21
274,,,,,,G16A782A03-1,IA,Z101,16MnCr5,JX2628-2016-01,15.000000,55.000,0.000,20161026000828,20161026005830,20161101042355,20161101043137,20161026064611,20161125230907,G16A782A03,21
275,,,,,,G16A680E01-1,IA,Z101,UC1,JX266-2012-03,100.000000,55.000,0.000,20161026005630,20161026005830,20161101043137,20161101052255,20161104071632,20161125180703,G16A680E01,21
276,,,,,,G16A680E01-2,IA,Z101,UC1,JX266-2012-03,100.000000,55.000,0.000,20161026005630,20161026005830,20161101052255,20161101061414,20161104090312,20161125180703,G16A680E01,21
277,,,,,,G16A680E01-3,IA,Z101,UC1,JX266-2012-03,100.000000,55.000,0.000,20161026005630,20161026005830,20161101061414,20161101070532,20161104104952,20161125180703,G16A680E01,21
278,,,,,,GW63942A01-1,IA,Z101,100Cr6,S130000,10.000000,55.000,0.000,20161026000539,20161027005830,20161101070532,20161101071040,20161107133349,20161125232116,GW63942A01,21
279,,,,,,G16A321A03-1,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161101071040,20161101080159,20161028104519,20161125225923,G16A321A03,21
280,,,,,,G16A321A03-2,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161101080159,20161101085317,20161028064254,20161125225923,G16A321A03,21
281,,,,,,G16A321A03-3,IA,Z101,GCr15,XCJS-451-2011-01,100.000000,55.000,0.000,20161026005630,20161027005830,20161101085317,20161101094436,20161028054218,20161125225923,G16A321A03,21
282,,,,,,G16A476A01-1,IA,Z101,S30CKS1,EJX507-2016-04,107.000000,93.000,0.000,20161026015212,20161028035412,20161101093337,20161101102831,20161125145212,20161125165212,G16A476A01,21
283,,,,,,G16A377E02-1,IA,Z101,100Cr6,S130000,50.000000,55.000,0.000,20161026002815,20161027005830,20161101094436,20161101101015,20161109001231,20161125204624,G16A377E02,21
